time,best,sol,weight
10284,0.504675,0.86,0
39914,0.727243,0.936,362.3
74789,0.743327,0.948,367.1
107771,0.752383,0.944,396.4
136299,0.759481,0.95,396.5
166851,0.779537,0.958,417.8
196590,0.793687,0.96,433.6
227033,0.800026,0.956,456.4
258992,0.808774,0.962,450.5
288736,0.816226,0.966,455.6
318465,0.82659,0.976,435
381243,0.832843,0.982,432.5
409078,0.84,0.984,441.3
435962,0.840518,0.982,447.4
463071,0.84483,0.978,465.9
490373,0.846963,0.978,470.1
519463,0.846963,0.978,470.1
549393,0.85132,0.982,468.5
577866,0.853192,0.982,471.8
607019,0.853262,0.98,477
636649,0.855853,0.982,476.9
667808,0.858724,0.984,469.6
696028,0.859654,0.984,471.3
727218,0.859654,0.984,471.3
754654,0.859654,0.984,471.3
784576,0.860316,0.984,472.5
812364,0.860316,0.984,472.5
841892,0.860316,0.984,472.5
872410,0.860316,0.984,472.5
902855,0.860316,0.984,472.5
933374,0.860316,0.984,472.5
960045,0.860316,0.984,472.5
989276,0.860316,0.984,472.5
1018986,0.860316,0.984,472.5
1046628,0.860316,0.984,472.5
1076907,0.870916,0.992,456.6
1105787,0.870916,0.992,456.6
1141358,0.872458,0.992,459.4
1174316,0.872458,0.992,459.4
1210709,0.872458,0.992,459.4
1243729,0.872458,0.992,459.4
1275526,0.872458,0.992,459.4
1306865,0.872458,0.992,459.4
1336431,0.872458,0.992,459.4
1364944,0.872458,0.992,459.4
1394903,0.876039,0.996,448.4
1470120,0.876992,0.996,450.1
1498663,0.876992,0.996,450.1
1528098,0.876992,0.996,450.1
1555598,0.876992,0.996,450.1
1583063,0.876992,0.996,450.1
1611980,0.876992,0.996,450.1
1641645,0.876992,0.996,450.1
1672164,0.876992,0.996,450.1
1700863,0.876992,0.996,450.1
1729546,0.876992,0.996,450.1
1758559,0.877557,0.996,451.1
1787262,0.881984,0.998,446.6
1816656,0.881984,0.998,446.6
1848879,0.88309,0.998,448.6
1881197,0.88309,0.998,448.6
1912462,0.883201,0.994,466.4
1942475,0.883201,0.994,466.4
1971299,0.883201,0.994,466.4
2002071,0.883201,0.994,466.4
2032528,0.883201,0.994,466.4
2063594,0.88418,0.994,468.1
2094753,0.887318,0.998,456.2
2125883,0.887318,0.998,456.2
2157397,0.887318,0.998,456.2
2189531,0.887318,0.998,456.2
2217238,0.887318,0.998,456.2
2249471,0.887318,0.998,456.2
2288209,0.887318,0.998,456.2
2329518,0.887318,0.998,456.2
2363187,0.887318,0.998,456.2
2392566,0.887318,0.998,456.2
2425253,0.890142,0.998,461.2
2456880,0.890142,0.998,461.2
2490183,0.890142,0.998,461.2
2563983,0.890142,0.998,461.2
2596919,0.891326,0.998,463.3
2626652,0.892449,0.998,465.3
2654771,0.892449,0.998,465.3
2685036,0.892449,0.998,465.3
2719172,0.892961,1,453.7
2750749,0.892961,1,453.7
2780408,0.892961,1,453.7
2810634,0.892961,1,453.7
2841906,0.892961,1,453.7
2872948,0.892961,1,453.7
2905627,0.892961,1,453.7
2935162,0.892961,1,453.7
2970195,0.892961,1,453.7
2999320,0.892961,1,453.7
3028694,0.892961,1,453.7
3055809,0.892961,1,453.7
3082937,0.893756,1,455.1
3113930,0.893756,1,455.1
3146303,0.893756,1,455.1
3174918,0.893756,1,455.1
3202240,0.893756,1,455.1
3231977,0.893756,1,455.1
3260956,0.893756,1,455.1
3290784,0.893756,1,455.1
3323509,0.893756,1,455.1
3352582,0.893756,1,455.1
3383992,0.893756,1,455.1
3412232,0.894268,1,456
3440731,0.894268,1,456
3470684,0.894268,1,456
3500570,0.894268,1,456
3527217,0.894268,1,456
3556031,0.894268,1,456
3584274,0.894268,1,456
3648785,0.894268,1,456
3678546,0.894268,1,456
3707133,0.894268,1,456
3734638,0.894268,1,456
3764434,0.894268,1,456
3793499,0.894268,1,456
3825012,0.894603,1,456.6
3855602,0.898164,1,463
3886891,0.899573,1,465.5
3916762,0.899573,1,465.5
3945434,0.899573,1,465.5
3973730,0.899573,1,465.5
4003210,0.899573,1,465.5
4035375,0.899573,1,465.5
4064247,0.899573,1,465.5
4094982,0.899573,1,465.5
4122886,0.900946,1,467.9
4153503,0.900946,1,467.9
4181218,0.900946,1,467.9
4212904,0.900946,1,467.9
4242609,0.900946,1,467.9
4273339,0.900946,1,467.9
4302371,0.900946,1,467.9
4330961,0.901628,1,469.1
4362934,0.901628,1,469.1
4390374,0.901628,1,469.1
4419814,0.901628,1,469.1
4448436,0.901628,1,469.1
4475414,0.901628,1,469.1
4503964,0.903588,1,472.5
4533389,0.903588,1,472.5
4562462,0.903588,1,472.5
4593558,0.903588,1,472.5
4623372,0.903588,1,472.5
4651238,0.903588,1,472.5
4681373,0.903588,1,472.5
4757194,0.903588,1,472.5
4787340,0.903588,1,472.5
4816866,0.903588,1,472.5
4846893,0.903588,1,472.5
4873852,0.903588,1,472.5
4904409,0.903588,1,472.5
4936823,0.903588,1,472.5
4963878,0.903588,1,472.5
4994139,0.903588,1,472.5
5024028,0.903588,1,472.5
5054415,0.903588,1,472.5
5084609,0.903588,1,472.5
5114493,0.903588,1,472.5
5145497,0.903588,1,472.5
5173529,0.903588,1,472.5
5203305,0.903588,1,472.5
5230869,0.903588,1,472.5
5259136,0.903588,1,472.5
5289523,0.903588,1,472.5
5318775,0.903588,1,472.5
5348002,0.903588,1,472.5
5375985,0.903588,1,472.5
5404779,0.903588,1,472.5
5434917,0.903588,1,472.5
5462378,0.903588,1,472.5
5491706,0.903588,1,472.5
5519518,0.903588,1,472.5
5547822,0.903588,1,472.5
5578664,0.903588,1,472.5
5609274,0.903588,1,472.5
5638665,0.903588,1,472.5
5669019,0.903588,1,472.5
5699548,0.904649,1,474.4
5729285,0.904649,1,474.4
5761368,0.904649,1,474.4
5793875,0.904649,1,474.4
5846790,0.904649,1,474.4
5878055,0.904649,1,474.4
5908045,0.904649,1,474.4
5935831,0.906326,1,477.3
5966677,0.906326,1,477.3
5994962,0.906326,1,477.3
