time,best,sol,weight
46349,0.467361,0.816667,0
189740,0.738003,0.948333,354.9
353159,0.754243,0.948333,389.3
517579,0.766704,0.943333,428
717442,0.780381,0.951667,435.1
893222,0.785387,0.948333,453.8
1056117,0.786169,0.951667,439.9
1273499,0.78802,0.953333,439.5
1457137,0.792259,0.95,456.5
1621063,0.792408,0.95,456.8
1788493,0.797142,0.945,486.1
1957419,0.803721,0.951667,482.2
2130485,0.806788,0.953333,484.1
2307509,0.806788,0.953333,484.1
2488198,0.807645,0.956667,477.4
2664135,0.810121,0.96,473.9
2824868,0.811272,0.96,476.2
2993232,0.811272,0.96,476.2
3152744,0.811272,0.96,476.2
3331548,0.811272,0.96,476.2
3499832,0.811272,0.96,476.2
3670589,0.812249,0.965,465.5
3827564,0.812249,0.965,465.5
4010103,0.819086,0.973333,450.2
4195286,0.821524,0.975,450.8
4388513,0.821612,0.971667,459.4
4568162,0.822902,0.975,453.5
4769131,0.82597,0.978333,443.9
4959294,0.826923,0.973333,458.4
5142272,0.826923,0.973333,458.4
5321394,0.827833,0.973333,460.2
5477892,0.827833,0.973333,460.2
5632643,0.827833,0.973333,460.2
5794883,0.827833,0.973333,460.2
5957772,0.827833,0.973333,460.2
6120547,0.828068,0.976667,444.8
6300691,0.828663,0.971667,458.6
6462647,0.829797,0.97,465
6619876,0.829797,0.97,465
6823219,0.829797,0.97,465
7003749,0.829797,0.97,465
7165415,0.829797,0.97,465
7335355,0.829797,0.97,465
7526892,0.829797,0.97,465
7714511,0.834923,0.97,474.8
7904816,0.835358,0.973333,459.9
8112727,0.835358,0.973333,459.9
8312637,0.835358,0.973333,459.9
8496242,0.836298,0.978333,441.7
8678824,0.836298,0.978333,441.7
8861394,0.836298,0.978333,441.7
9040461,0.836298,0.978333,441.7
9219883,0.836298,0.978333,441.7
9384714,0.836298,0.978333,441.7
9538601,0.841347,0.978333,450.9
9702187,0.841347,0.978333,450.9
9858632,0.841347,0.978333,450.9
10015331,0.841347,0.978333,450.9
10169074,0.842218,0.976667,456.8
10329623,0.842218,0.976667,456.8
10493681,0.84437,0.976667,460.6
10656099,0.84437,0.976667,460.6
10811111,0.84437,0.976667,460.6
10967585,0.84437,0.976667,460.6
11122326,0.84437,0.976667,460.6
11272962,0.84437,0.976667,460.6
11429111,0.84437,0.976667,460.6
11582116,0.846409,0.98,456.1
11756151,0.847772,0.98,458.6
11934892,0.847772,0.98,458.6
12114973,0.847772,0.98,458.6
12287473,0.847772,0.98,458.6
12458490,0.847772,0.98,458.6
12629161,0.847772,0.98,458.6
12806017,0.847772,0.98,458.6
12965795,0.850587,0.985,443.8
13131354,0.852264,0.981667,462.8
13304264,0.852264,0.981667,462.8
13469465,0.852264,0.981667,462.8
13631234,0.852264,0.981667,462.8
13793494,0.852264,0.981667,462.8
13956075,0.852264,0.981667,462.8
14138864,0.852502,0.98,474.8
14303903,0.852502,0.98,474.8
14464844,0.852502,0.98,474.8
14649885,0.852502,0.98,474.8
14822401,0.852502,0.98,474.8
14995047,0.852502,0.98,474.8
15194472,0.857565,0.983333,468.4
15374050,0.857565,0.983333,468.4
15551497,0.858653,0.983333,470.5
15742034,0.858653,0.983333,470.5
15928088,0.858653,0.983333,470.5
16111079,0.858653,0.983333,470.5
16263688,0.858653,0.983333,470.5
16419597,0.858653,0.983333,470.5
16570859,0.858653,0.983333,470.5
16720526,0.859462,0.986667,456.1
16879787,0.859462,0.986667,456.1
17040029,0.859462,0.986667,456.1
17196114,0.859462,0.986667,456.1
17349122,0.859462,0.986667,456.1
17504873,0.859462,0.986667,456.1
17674359,0.859462,0.986667,456.1
17824334,0.859574,0.988333,452.1
17991529,0.859574,0.988333,452.1
18146732,0.859574,0.988333,452.1
18310421,0.859574,0.988333,452.1
18464402,0.859574,0.988333,452.1
18624003,0.859574,0.988333,452.1
18791404,0.859574,0.988333,452.1
18951154,0.859574,0.988333,452.1
19114143,0.859806,0.993333,432.5
19262432,0.863171,0.995,427
19425065,0.863171,0.995,427
19572910,0.863171,0.995,427
19736920,0.863171,0.995,427
19895745,0.863171,0.995,427
20077251,0.863171,0.995,427
20230767,0.863171,0.995,427
20395905,0.863171,0.995,427
20551912,0.863171,0.995,427
20703885,0.863171,0.995,427
20850597,0.863171,0.995,427
21015206,0.863171,0.995,427
21164031,0.863171,0.995,427
21328793,0.863171,0.995,427
21493455,0.863171,0.995,427
21666067,0.863171,0.995,427
21852931,0.863171,0.995,427
22042478,0.863776,0.995,428.1
22241470,0.863776,0.995,428.1
22426530,0.863776,0.995,428.1
22588653,0.863776,0.995,428.1
22755320,0.863776,0.995,428.1
22918711,0.864959,0.996667,418.7
23076485,0.864959,0.996667,418.7
23247766,0.864959,0.996667,418.7
23443759,0.864959,0.996667,418.7
23650485,0.864959,0.996667,418.7
23844621,0.864959,0.996667,418.7
24020239,0.864959,0.996667,418.7
24175729,0.865245,1,403.4
24326460,0.865245,1,403.4
24483795,0.865245,1,403.4
24636840,0.865245,1,403.4
24792522,0.865245,1,403.4
24946543,0.865245,1,403.4
25094330,0.865245,1,403.4
25256140,0.865245,1,403.4
25406969,0.865245,1,403.4
25568219,0.865245,1,403.4
25735110,0.865245,1,403.4
25912153,0.865245,1,403.4
26083696,0.865245,1,403.4
26255435,0.865245,1,403.4
26439626,0.865245,1,403.4
26614576,0.865245,1,403.4
26772058,0.866718,1,406.1
26954503,0.866718,1,406.1
27123938,0.866718,1,406.1
27316874,0.866718,1,406.1
27495817,0.868291,0.998333,420.7
27697141,0.868291,0.998333,420.7
27885692,0.868291,0.998333,420.7
28072903,0.868291,0.998333,420.7
28273136,0.868291,0.998333,420.7
28461734,0.868291,0.998333,420.7
28646695,0.868291,0.998333,420.7
28845889,0.868291,0.998333,420.7
29032091,0.868291,0.998333,420.7
29235272,0.868291,0.998333,420.7
29426429,0.868291,0.998333,420.7
29607668,0.868291,0.998333,420.7
29831338,0.868291,0.998333,420.7
30019122,0.868291,0.998333,420.7
30211240,0.868291,0.998333,420.7
30393477,0.868291,0.998333,420.7
