time,best,sol,weight
4833,0.504674,0.86,0
20411,0.782657,0.98,369
40046,0.782657,0.98,369
61644,0.802314,0.94,510
80386,0.821161,0.98,446
101777,0.821161,0.98,446
120602,0.888435,1,446
137178,0.888435,1,446
153359,0.888435,1,446
169834,0.888435,1,446
184561,0.888435,1,446
201219,0.888435,1,446
219924,0.888435,1,446
237721,0.888435,1,446
253787,0.888435,1,446
270529,0.888435,1,446
287073,0.888435,1,446
305845,0.888435,1,446
321843,0.89522,1,458
339542,0.89522,1,458
358865,0.89522,1,458
374024,0.89522,1,458
390684,0.89522,1,458
406345,0.89522,1,458
421248,0.89522,1,458
437563,0.89522,1,458
455898,0.89522,1,458
474051,0.89522,1,458
490716,0.89522,1,458
507160,0.89522,1,458
523463,0.89522,1,458
573421,0.89522,1,458
589531,0.89522,1,458
605058,0.89522,1,458
620320,0.89522,1,458
636658,0.89522,1,458
654242,0.89522,1,458
670287,0.89522,1,458
685364,0.89522,1,458
701101,0.89522,1,458
718944,0.89522,1,458
735086,0.89522,1,458
752525,0.89522,1,458
768798,0.89522,1,458
783567,0.89522,1,458
799299,0.89522,1,458
816094,0.89522,1,458
831332,0.89522,1,458
848215,0.89522,1,458
864813,0.89522,1,458
881350,0.89522,1,458
899368,0.89522,1,458
916138,0.89522,1,458
932770,0.89522,1,458
949733,0.89522,1,458
966301,0.89522,1,458
982569,0.89522,1,458
997504,0.89522,1,458
1015173,0.89522,1,458
1034263,0.89522,1,458
1050703,0.89522,1,458
1065257,0.89522,1,458
1081053,0.89522,1,458
1098167,0.89522,1,458
1115758,0.89522,1,458
1132517,0.89522,1,458
1148597,0.89522,1,458
1164119,0.89522,1,458
1182930,0.89522,1,458
1204969,0.89522,1,458
1221539,0.89522,1,458
1240320,0.89522,1,458
1255621,0.89522,1,458
1270909,0.89522,1,458
1287551,0.89522,1,458
1302804,0.89522,1,458
1319475,0.89522,1,458
1334549,0.89522,1,458
1348981,0.89522,1,458
1365099,0.89522,1,458
1380992,0.89522,1,458
1396929,0.89522,1,458
1413461,0.89522,1,458
1431135,0.89522,1,458
1448763,0.89522,1,458
1464755,0.89522,1,458
1485350,0.89522,1,458
1501181,0.89522,1,458
1519609,0.89522,1,458
1534095,0.89522,1,458
1552376,0.89522,1,458
1567563,0.89522,1,458
1584559,0.89522,1,458
1602172,0.89522,1,458
1619405,0.89522,1,458
1681936,0.89522,1,458
1698338,0.89522,1,458
1712820,0.89522,1,458
1727604,0.89522,1,458
1742737,0.89522,1,458
1760230,0.89522,1,458
1775533,0.89522,1,458
1791602,0.89522,1,458
1807196,0.89522,1,458
1823961,0.89522,1,458
1840492,0.89522,1,458
1856062,0.89522,1,458
1872315,0.89522,1,458
1888799,0.89522,1,458
1905819,0.89522,1,458
1924337,0.89522,1,458
1941463,0.89522,1,458
1957661,0.89522,1,458
1972786,0.912397,1,488
1989807,0.912397,1,488
2006300,0.912397,1,488
2021620,0.912397,1,488
2037675,0.912397,1,488
2054943,0.912397,1,488
2072190,0.912397,1,488
2088145,0.912397,1,488
2106796,0.912397,1,488
2123439,0.912397,1,488
2142222,0.912397,1,488
2157882,0.912397,1,488
2171987,0.912397,1,488
2190230,0.912397,1,488
2206044,0.912397,1,488
2222013,0.912397,1,488
2237606,0.912397,1,488
2254537,0.912397,1,488
2272229,0.912397,1,488
2289236,0.912397,1,488
2307158,0.912397,1,488
2322312,0.912397,1,488
2338121,0.912397,1,488
2354462,0.912397,1,488
2370187,0.912397,1,488
2388201,0.912397,1,488
2402787,0.912397,1,488
2418531,0.912397,1,488
2435047,0.912397,1,488
2452182,0.912397,1,488
2469249,0.912397,1,488
2486047,0.912397,1,488
2503150,0.912397,1,488
2518669,0.912397,1,488
2535486,0.912397,1,488
2551862,0.912397,1,488
2568295,0.912397,1,488
2583185,0.912397,1,488
2600127,0.912397,1,488
2617941,0.912397,1,488
2634142,0.912397,1,488
2648475,0.912397,1,488
2667520,0.912397,1,488
2685461,0.912397,1,488
2753255,0.912397,1,488
2770200,0.912397,1,488
2786633,0.912397,1,488
2803036,0.912397,1,488
2818122,0.912397,1,488
2834148,0.912397,1,488
2850134,0.912397,1,488
2866701,0.912397,1,488
2882221,0.912397,1,488
2899767,0.912397,1,488
2914424,0.912397,1,488
2931517,0.912397,1,488
2947110,0.912397,1,488
2962853,0.912397,1,488
2978171,0.912397,1,488
2993611,0.912397,1,488
3010545,0.912397,1,488
3026160,0.912397,1,488
3041179,0.912397,1,488
3057360,0.912397,1,488
3075237,0.912397,1,488
3092224,0.912397,1,488
3109633,0.912397,1,488
3125599,0.912397,1,488
3142004,0.912397,1,488
3158572,0.912397,1,488
3174291,0.912397,1,488
3190701,0.912397,1,488
3207384,0.912397,1,488
3224978,0.912397,1,488
3242828,0.912397,1,488
3259460,0.912397,1,488
3275576,0.912397,1,488
3291960,0.912397,1,488
3309039,0.912397,1,488
3325422,0.912397,1,488
3341739,0.912397,1,488
3359425,0.912397,1,488
3377486,0.912397,1,488
3394088,0.912397,1,488
3410652,0.912397,1,488
3427061,0.912397,1,488
3445977,0.912397,1,488
