time,best,sol,weight
18140,0.504675,0.86,0
139221,0.745331,0.95,366.5
273281,0.775046,0.954,418.6
406085,0.792288,0.966,415.9
548927,0.798803,0.966,429.2
690293,0.818248,0.982,405.3
827396,0.824578,0.98,422.4
967393,0.829844,0.984,415.2
1108826,0.829876,0.986,410.2
1259195,0.85301,0.994,410.6
1399914,0.85301,0.994,410.6
1540244,0.85301,0.994,410.6
1697510,0.854779,0.994,413.9
1836609,0.862839,0.996,423.7
1975711,0.862839,0.996,423.7
2115726,0.866115,0.996,429.6
2261138,0.866115,0.996,429.6
2402575,0.869113,0.998,423
2544934,0.869115,1,410.6
2682882,0.873595,1,418.8
2821947,0.876004,1,423.2
2959046,0.877503,0.998,438.5
3107258,0.877503,0.998,438.5
3244518,0.877503,0.998,438.5
3395542,0.877503,0.998,438.5
3539016,0.877503,0.998,438.5
3680517,0.879934,0.998,443.1
3821044,0.879934,0.998,443.1
3964068,0.880319,0.998,443.8
4103403,0.880319,0.998,443.8
4244685,0.880319,0.998,443.8
4386922,0.8807,0.998,444.5
4528604,0.8807,0.998,444.5
4666662,0.8807,0.998,444.5
4804372,0.884938,0.998,452.1
4983324,0.886215,0.998,454.4
5120997,0.887623,0.998,456.9
5258853,0.887623,0.998,456.9
5403236,0.887623,0.998,456.9
5546391,0.887623,0.998,456.9
5682503,0.889897,1,448.4
5826077,0.889897,1,448.4
5959230,0.892231,1,452.6
6105003,0.892686,1,453.4
6247250,0.892686,1,453.4
6388566,0.892686,1,453.4
6526773,0.893875,1,455.5
6664515,0.896279,1,459.8
6805873,0.896279,1,459.8
6942994,0.896279,1,459.8
7088068,0.896279,1,459.8
7227378,0.896391,1,460
7367491,0.896391,1,460
7510450,0.896391,1,460
7650023,0.896391,1,460
7792338,0.896391,1,460
7928612,0.896391,1,460
8067321,0.896391,1,460
8205192,0.896391,1,460
8348344,0.896391,1,460
8492827,0.896391,1,460
8637064,0.896391,1,460
8780139,0.896391,1,460
8919076,0.896391,1,460
9059331,0.896391,1,460
9200666,0.896391,1,460
9340827,0.896391,1,460
9478489,0.896391,1,460
9618324,0.896391,1,460
9758038,0.896391,1,460
9897346,0.896391,1,460
10027907,0.896391,1,460
10166482,0.898803,1,464.1
10305179,0.898803,1,464.1
10445983,0.898803,1,464.1
10587921,0.898803,1,464.1
10726864,0.898803,1,464.1
10860876,0.900566,1,467.2
10999084,0.900566,1,467.2
11144399,0.900566,1,467.2
11281259,0.900566,1,467.2
11427739,0.900566,1,467.2
11567006,0.900566,1,467.2
11705285,0.900566,1,467.2
11839877,0.900566,1,467.2
11978724,0.900566,1,467.2
12115005,0.900566,1,467.2
12254542,0.900566,1,467.2
12396230,0.900566,1,467.2
12573951,0.900566,1,467.2
12712898,0.900566,1,467.2
12852348,0.901021,1,468
12992832,0.901021,1,468
13137197,0.90194,1,469.6
13282358,0.90194,1,469.6
13419122,0.90194,1,469.6
13558144,0.90194,1,469.6
13696377,0.906699,1,477.8
13833578,0.906699,1,477.8
13972882,0.906699,1,477.8
14112036,0.906699,1,477.8
14252955,0.906699,1,477.8
14391326,0.906755,1,477.9
14534432,0.906755,1,477.9
14675111,0.906755,1,477.9
14821839,0.906755,1,477.9
14959781,0.906755,1,477.9
15100756,0.906755,1,477.9
15241622,0.906755,1,477.9
15383203,0.906755,1,477.9
15528523,0.906755,1,477.9
15668849,0.908985,1,481.8
15841801,0.909098,1,482
15986849,0.909098,1,482
16124752,0.909098,1,482
16262275,0.909098,1,482
16407328,0.909098,1,482
16545979,0.909098,1,482
16689144,0.909098,1,482
16827524,0.909098,1,482
16968744,0.909098,1,482
17111779,0.909098,1,482
17248710,0.909098,1,482
17397671,0.909098,1,482
17537787,0.909098,1,482
17678636,0.909098,1,482
17818912,0.909098,1,482
17962467,0.911797,1,486.7
18101823,0.911797,1,486.7
18238576,0.911797,1,486.7
18380330,0.911797,1,486.7
18523613,0.911797,1,486.7
18663975,0.911797,1,486.7
18803072,0.911797,1,486.7
18944076,0.911797,1,486.7
19110744,0.911968,1,487
19257357,0.911968,1,487
19406736,0.911968,1,487
19538700,0.911968,1,487
19684827,0.911968,1,487
19826127,0.912258,1,487.5
19967909,0.912258,1,487.5
20110574,0.912258,1,487.5
20249915,0.914321,1,491.1
20391850,0.916434,1,494.7
20533253,0.916434,1,494.7
20669841,0.916434,1,494.7
20813760,0.916434,1,494.7
20958319,0.916434,1,494.7
21097929,0.916434,1,494.7
21272142,0.916434,1,494.7
21409649,0.916434,1,494.7
21544463,0.916434,1,494.7
21689921,0.916434,1,494.7
21828564,0.916434,1,494.7
21971119,0.916434,1,494.7
22114108,0.916434,1,494.7
22254348,0.916434,1,494.7
22393916,0.916434,1,494.7
22533245,0.916434,1,494.7
22674835,0.916434,1,494.7
22815909,0.916434,1,494.7
22954773,0.916434,1,494.7
23096088,0.916434,1,494.7
23240339,0.916434,1,494.7
23387346,0.916434,1,494.7
23531145,0.916434,1,494.7
23676179,0.916434,1,494.7
23815915,0.916434,1,494.7
23951007,0.916434,1,494.7
24087813,0.916434,1,494.7
24229235,0.917005,1,495.7
24361104,0.917005,1,495.7
24522385,0.917005,1,495.7
24673461,0.917005,1,495.7
24813110,0.917005,1,495.7
24956330,0.917005,1,495.7
25094136,0.917005,1,495.7
25237112,0.917005,1,495.7
25370065,0.917005,1,495.7
25508471,0.917005,1,495.7
25647863,0.917005,1,495.7
25796040,0.917005,1,495.7
25933888,0.917005,1,495.7
26068191,0.917005,1,495.7
26209745,0.917005,1,495.7
26354330,0.917005,1,495.7
26493371,0.917005,1,495.7
26632048,0.91757,1,496.7
26777832,0.91757,1,496.7
26917748,0.91757,1,496.7
27060280,0.91757,1,496.7
27200998,0.91757,1,496.7
27350373,0.91757,1,496.7
27487590,0.91757,1,496.7
27623987,0.91757,1,496.7
27772052,0.91757,1,496.7
27913697,0.91757,1,496.7
28051525,0.91757,1,496.7
28196131,0.91757,1,496.7
