time,best,sol,weight
11664,0.504675,0.86,0
76385,0.731346,0.944,351.1
155583,0.75968,0.958,376.4
226846,0.777856,0.958,414.2
296546,0.783339,0.962,415.5
359373,0.794368,0.978,375.3
422908,0.803651,0.984,371.6
490027,0.809891,0.984,376.2
553484,0.819047,0.978,416.6
666668,0.827832,0.974,436.4
731813,0.839781,0.986,429.3
799915,0.839781,0.986,429.3
865280,0.842403,0.988,421.5
929298,0.842403,0.988,421.5
991526,0.842403,0.988,421.5
1055688,0.848492,0.986,437.7
1119850,0.848965,0.984,443.7
1184434,0.848965,0.984,443.7
1253403,0.852026,0.984,449.4
1320913,0.859435,0.99,440.6
1384531,0.859435,0.99,440.6
1445816,0.859435,0.99,440.6
1512828,0.861003,0.992,438.6
1577922,0.861243,0.994,434
1645183,0.86298,0.996,424.6
1706579,0.86298,0.996,424.6
1771537,0.867571,0.998,420.6
1836749,0.867571,0.998,420.6
1903327,0.873293,0.998,430.9
1966253,0.873293,0.998,430.9
2031555,0.873293,0.998,430.9
2095010,0.873293,0.998,430.9
2158016,0.873293,0.998,430.9
2226397,0.874823,0.998,433.6
2292701,0.874823,0.998,433.6
2359056,0.874823,0.998,433.6
2425453,0.875154,0.998,434.2
2491742,0.875154,0.998,434.2
2558505,0.87623,0.998,436.2
2621938,0.87623,0.998,436.2
2684796,0.878641,0.998,440.5
2746228,0.878641,0.998,440.5
2827650,0.885858,1,441.2
2888089,0.885858,1,441.2
2951327,0.885858,1,441.2
3012799,0.885858,1,441.2
3076541,0.886713,1,442.7
3139851,0.886713,1,442.7
3201925,0.886713,1,442.7
3266376,0.886713,1,442.7
3331048,0.886713,1,442.7
3396601,0.886713,1,442.7
3458911,0.886713,1,442.7
3523384,0.886713,1,442.7
3584363,0.886713,1,442.7
3647047,0.886713,1,442.7
3708082,0.888156,1,445.3
3775877,0.88963,1,448
3842840,0.88963,1,448
3935111,0.88963,1,448
3997127,0.88963,1,448
4060769,0.890936,1,450.3
4125564,0.890936,1,450.3
4189945,0.890936,1,450.3
4256280,0.890936,1,450.3
4319084,0.890936,1,450.3
4384702,0.890936,1,450.3
4445847,0.890936,1,450.3
4508186,0.890936,1,450.3
4571201,0.890936,1,450.3
4635573,0.890936,1,450.3
4697581,0.890936,1,450.3
4764062,0.890936,1,450.3
4825498,0.890936,1,450.3
4884761,0.891165,1,450.7
4947965,0.891165,1,450.7
5024546,0.891165,1,450.7
5085451,0.891165,1,450.7
5148609,0.891165,1,450.7
5214989,0.891165,1,450.7
5278096,0.891623,1,451.5
5343044,0.891623,1,451.5
5405692,0.891792,1,451.8
5469281,0.891792,1,451.8
5531993,0.891792,1,451.8
5594096,0.891792,1,451.8
5659815,0.891792,1,451.8
5722048,0.891792,1,451.8
5784505,0.891792,1,451.8
5847294,0.891792,1,451.8
5903554,0.891792,1,451.8
5965425,0.891792,1,451.8
6029666,0.891792,1,451.8
6113956,0.891792,1,451.8
6179385,0.891792,1,451.8
6240864,0.891792,1,451.8
6302878,0.892747,1,453.5
6368190,0.892747,1,453.5
6430942,0.892747,1,453.5
6493909,0.893033,1,454
6557230,0.893033,1,454
6619601,0.893033,1,454
6682375,0.893033,1,454
6743014,0.893033,1,454
6803222,0.893033,1,454
6867393,0.894304,1,456.2
6932239,0.894304,1,456.2
6994714,0.89498,1,457.4
7056409,0.89498,1,457.4
7119909,0.89498,1,457.4
7203442,0.89498,1,457.4
7268811,0.89498,1,457.4
7333822,0.89498,1,457.4
7397473,0.89498,1,457.4
7461660,0.89498,1,457.4
7522095,0.89498,1,457.4
7583456,0.89498,1,457.4
7647656,0.89498,1,457.4
7712711,0.897208,1,461.4
7778534,0.897208,1,461.4
7841952,0.897208,1,461.4
7905802,0.897208,1,461.4
7971248,0.897208,1,461.4
8032945,0.897208,1,461.4
8093897,0.897491,1,461.9
8154998,0.897491,1,461.9
8216103,0.897491,1,461.9
8281709,0.897491,1,461.9
8345969,0.897491,1,461.9
8405828,0.897491,1,461.9
8470617,0.897491,1,461.9
8531852,0.897491,1,461.9
8597732,0.897491,1,461.9
8661332,0.899977,1,466.3
8728615,0.899977,1,466.3
8790696,0.899977,1,466.3
8851798,0.899977,1,466.3
8919952,0.899977,1,466.3
8981054,0.899977,1,466.3
9042771,0.899977,1,466.3
9105783,0.899977,1,466.3
9167575,0.899977,1,466.3
9231240,0.899977,1,466.3
9296892,0.901982,1,469.8
9365130,0.901982,1,469.8
9426966,0.901982,1,469.8
9492107,0.901982,1,469.8
9551950,0.901982,1,469.8
9616073,0.901982,1,469.8
9680355,0.901982,1,469.8
9742402,0.901982,1,469.8
9805414,0.901982,1,469.8
9867502,0.901982,1,469.8
9928688,0.901982,1,469.8
9989400,0.901982,1,469.8
10052291,0.901982,1,469.8
10120564,0.901982,1,469.8
10183598,0.901982,1,469.8
10251691,0.901982,1,469.8
10313040,0.901982,1,469.8
10377986,0.901982,1,469.8
10453347,0.901982,1,469.8
10512142,0.901982,1,469.8
10574487,0.901982,1,469.8
10637529,0.901982,1,469.8
10700025,0.901982,1,469.8
10764698,0.901982,1,469.8
10829715,0.901982,1,469.8
10894034,0.901982,1,469.8
10958104,0.901982,1,469.8
11017717,0.901982,1,469.8
11081148,0.903264,1,472
11143410,0.903264,1,472
11207123,0.903264,1,472
11268423,0.903264,1,472
11330105,0.903264,1,472
11392272,0.903264,1,472
11453650,0.903264,1,472
11560998,0.903264,1,472
11624454,0.903264,1,472
11689665,0.903264,1,472
11751500,0.903264,1,472
11814447,0.904944,1,474.9
11878392,0.904944,1,474.9
11943174,0.904944,1,474.9
12004824,0.904944,1,474.9
12077820,0.904944,1,474.9
12137102,0.904944,1,474.9
12198974,0.904944,1,474.9
12258579,0.904944,1,474.9
12322343,0.904944,1,474.9
12390534,0.904944,1,474.9
12451804,0.904944,1,474.9
12514233,0.904944,1,474.9
12575530,0.904944,1,474.9
12641281,0.904944,1,474.9
12703869,0.904944,1,474.9
12765545,0.904944,1,474.9
12830316,0.904944,1,474.9
12897306,0.904944,1,474.9
