time,best,sol,weight
21350,0.504675,0.86,0
164953,0.756297,0.958,361.4
304345,0.786455,0.958,423.8
442669,0.791985,0.956,440.4
579739,0.801182,0.966,426.7
724105,0.803555,0.97,421.3
863518,0.809777,0.972,428.7
1010533,0.814761,0.974,426.2
1149676,0.823023,0.982,414.6
1301044,0.828365,0.984,412.3
1445821,0.832297,0.986,415
1583804,0.832666,0.984,420.8
1727093,0.841496,0.986,424.7
1869168,0.842703,0.984,432.1
2007095,0.849088,0.984,451.8
2144931,0.853499,0.988,442.6
2283333,0.853499,0.988,442.6
2428218,0.855443,0.988,446.3
2571417,0.856954,0.99,436.5
2708224,0.856954,0.99,436.5
2845842,0.86362,0.994,431.2
2980075,0.867165,1,407.7
3118980,0.867165,1,407.7
3258981,0.867165,1,407.7
3392926,0.873508,1,419
3528532,0.873508,1,419
3666273,0.873508,1,419
3803265,0.873508,1,419
3939187,0.873508,1,419
4080067,0.874498,1,420.8
4219803,0.874498,1,420.8
4360637,0.874498,1,420.8
4503788,0.874498,1,420.8
4642718,0.874498,1,420.8
4781103,0.874498,1,420.8
4920922,0.874498,1,420.8
5063948,0.874498,1,420.8
5210385,0.874498,1,420.8
5349666,0.874498,1,420.8
5491486,0.874498,1,420.8
5628249,0.874498,1,420.8
5764193,0.874498,1,420.8
5899832,0.874498,1,420.8
6033374,0.874498,1,420.8
6172347,0.87665,1,424.6
6316826,0.87665,1,424.6
6493187,0.87665,1,424.6
6630124,0.87665,1,424.6
6774398,0.87665,1,424.6
6916664,0.87665,1,424.6
7054389,0.881376,1,432.9
7196063,0.881376,1,432.9
7335391,0.88286,1,435.6
7477414,0.88286,1,435.6
7617790,0.8851,1,439.7
7752161,0.8851,1,439.7
7895103,0.8851,1,439.7
8035297,0.8851,1,439.7
8175133,0.8851,1,439.7
8314473,0.886325,1,441.9
8456940,0.886325,1,441.9
8599499,0.886325,1,441.9
8739877,0.886325,1,441.9
8877384,0.886325,1,441.9
9011025,0.886325,1,441.9
9148795,0.887784,1,444.5
9285989,0.887784,1,444.5
9426317,0.887784,1,444.5
9569336,0.887784,1,444.5
9743552,0.887784,1,444.5
9883382,0.887784,1,444.5
10027868,0.887784,1,444.5
10167273,0.887784,1,444.5
10309287,0.887784,1,444.5
10448360,0.887784,1,444.5
10579965,0.888237,1,445.3
10720764,0.890401,1,449.1
10863153,0.890401,1,449.1
11003489,0.890401,1,449.1
11146695,0.890401,1,449.1
11286597,0.890401,1,449.1
11426336,0.890401,1,449.1
11562950,0.890401,1,449.1
11700743,0.890401,1,449.1
11842922,0.896591,1,460
11990019,0.896591,1,460
12124290,0.896591,1,460
12267448,0.896591,1,460
12404724,0.896591,1,460
12545717,0.896591,1,460
12680589,0.896591,1,460
12822400,0.896591,1,460
12994154,0.896591,1,460
13136062,0.896591,1,460
13276483,0.896591,1,460
13415620,0.896591,1,460
13549380,0.896591,1,460
13695526,0.896591,1,460
13833606,0.896591,1,460
13975956,0.896591,1,460
14113496,0.896591,1,460
14250411,0.896591,1,460
14389272,0.896591,1,460
14529815,0.896591,1,460
14670024,0.899632,1,465.4
14811446,0.899632,1,465.4
14954799,0.899632,1,465.4
15097341,0.899632,1,465.4
15235869,0.899632,1,465.4
15371279,0.900489,1,466.9
15511047,0.900489,1,466.9
15653392,0.900489,1,466.9
15795079,0.900489,1,466.9
15929829,0.900489,1,466.9
16071174,0.900827,1,467.5
16212570,0.900827,1,467.5
16356973,0.900827,1,467.5
16501709,0.900827,1,467.5
16642903,0.900827,1,467.5
16774970,0.900827,1,467.5
16914006,0.900827,1,467.5
17049456,0.900827,1,467.5
17186153,0.902728,1,470.9
17326408,0.902728,1,470.9
17464005,0.902728,1,470.9
17599287,0.902728,1,470.9
17735795,0.902728,1,470.9
17877284,0.902728,1,470.9
18020037,0.902728,1,470.9
18157059,0.902728,1,470.9
18297663,0.902728,1,470.9
18459556,0.902728,1,470.9
18599730,0.902728,1,470.9
18737796,0.902728,1,470.9
18877347,0.902728,1,470.9
19015898,0.906963,1,478.3
19151659,0.906963,1,478.3
19291581,0.906963,1,478.3
19434256,0.906963,1,478.3
19572158,0.906963,1,478.3
19713797,0.906963,1,478.3
19852234,0.906963,1,478.3
19988228,0.906963,1,478.3
20127827,0.906963,1,478.3
20265861,0.906963,1,478.3
20403038,0.906963,1,478.3
20541066,0.906963,1,478.3
20685564,0.906963,1,478.3
20820467,0.906963,1,478.3
20964441,0.906963,1,478.3
21102837,0.906963,1,478.3
21246568,0.906963,1,478.3
21383293,0.906963,1,478.3
21524942,0.906963,1,478.3
21668105,0.906963,1,478.3
21811470,0.906963,1,478.3
21954129,0.906963,1,478.3
22095959,0.906963,1,478.3
22244369,0.906963,1,478.3
22386989,0.906963,1,478.3
22527559,0.906963,1,478.3
22662207,0.906963,1,478.3
22816791,0.907643,1,479.5
22959592,0.907643,1,479.5
23097410,0.907643,1,479.5
23234938,0.907643,1,479.5
23369890,0.9085,1,481
23516387,0.9085,1,481
23653777,0.9085,1,481
23798695,0.9085,1,481
23937359,0.9085,1,481
24078311,0.9085,1,481
24218154,0.9085,1,481
24364782,0.9085,1,481
24506526,0.9085,1,481
24649285,0.9085,1,481
24790891,0.909055,1,482
24934262,0.909055,1,482
25077714,0.909055,1,482
25218226,0.909055,1,482
25352357,0.909055,1,482
25491832,0.909055,1,482
25631417,0.909055,1,482
25772832,0.911478,1,486.3
25907791,0.911478,1,486.3
26067632,0.911478,1,486.3
26207717,0.911478,1,486.3
26345193,0.911478,1,486.3
26484337,0.911478,1,486.3
26621748,0.911478,1,486.3
26761111,0.911478,1,486.3
26894348,0.911478,1,486.3
27027936,0.911478,1,486.3
27170579,0.911478,1,486.3
27310063,0.911478,1,486.3
27449131,0.911478,1,486.3
27586698,0.911478,1,486.3
27729029,0.911478,1,486.3
27872472,0.911478,1,486.3
28007131,0.911478,1,486.3
