time,best,sol,weight
5468,0.504674,0.86,0
23101,0.737376,0.92,426
44994,0.750153,0.96,352
67574,0.768748,0.96,391
86541,0.839592,1,357
108385,0.839592,1,357
128022,0.839592,1,357
145752,0.839592,1,357
162670,0.839592,1,357
179511,0.839592,1,357
195227,0.839592,1,357
210939,0.839592,1,357
226932,0.839592,1,357
245657,0.839592,1,357
262377,0.839592,1,357
278828,0.839592,1,357
295617,0.839592,1,357
313206,0.839592,1,357
329364,0.839592,1,357
347346,0.846205,0.96,545
365227,0.846205,0.96,545
382079,0.846205,0.96,545
400076,0.846205,0.96,545
416716,0.846205,0.96,545
432785,0.846205,0.96,545
448597,0.846205,0.96,545
465610,0.846205,0.96,545
481314,0.888435,1,446
497778,0.888435,1,446
511798,0.888435,1,446
532619,0.888435,1,446
555199,0.888435,1,446
575062,0.8992,1,465
592575,0.8992,1,465
610615,0.8992,1,465
627060,0.8992,1,465
643323,0.8992,1,465
658597,0.8992,1,465
675428,0.8992,1,465
690397,0.8992,1,465
705974,0.8992,1,465
722958,0.8992,1,465
739898,0.8992,1,465
756875,0.8992,1,465
775325,0.8992,1,465
789280,0.8992,1,465
846728,0.8992,1,465
862988,0.8992,1,465
880843,0.8992,1,465
899370,0.8992,1,465
914526,0.8992,1,465
932632,0.8992,1,465
947991,0.8992,1,465
965922,0.8992,1,465
981989,0.8992,1,465
998621,0.8992,1,465
1014221,0.8992,1,465
1028457,0.8992,1,465
1043781,0.8992,1,465
1060955,0.8992,1,465
1079422,0.8992,1,465
1096283,0.8992,1,465
1112693,0.8992,1,465
1128450,0.8992,1,465
1145098,0.8992,1,465
1160860,0.8992,1,465
1176627,0.8992,1,465
1193924,0.8992,1,465
1211914,0.8992,1,465
1230471,0.8992,1,465
1248168,0.8992,1,465
1264076,0.8992,1,465
1279885,0.8992,1,465
1294582,0.8992,1,465
1311429,0.8992,1,465
1328436,0.8992,1,465
1342977,0.8992,1,465
1358412,0.8992,1,465
1373370,0.8992,1,465
1389831,0.8992,1,465
1405170,0.8992,1,465
1422761,0.8992,1,465
1438558,0.8992,1,465
1453515,0.8992,1,465
1470783,0.8992,1,465
1485781,0.8992,1,465
1504510,0.8992,1,465
1520285,0.8992,1,465
1537611,0.8992,1,465
1554856,0.8992,1,465
1572615,0.8992,1,465
1589484,0.8992,1,465
1604201,0.8992,1,465
1619697,0.8992,1,465
1634844,0.8992,1,465
1650221,0.8992,1,465
1666126,0.8992,1,465
1681026,0.8992,1,465
1696676,0.8992,1,465
1714244,0.8992,1,465
1730624,0.8992,1,465
1747057,0.8992,1,465
1761996,0.8992,1,465
1776071,0.8992,1,465
1792593,0.8992,1,465
1809325,0.8992,1,465
1824538,0.8992,1,465
1840704,0.8992,1,465
1855934,0.8992,1,465
1872510,0.8992,1,465
1888865,0.8992,1,465
1936087,0.8992,1,465
1953335,0.8992,1,465
1969010,0.8992,1,465
1984761,0.8992,1,465
2001236,0.8992,1,465
2016607,0.8992,1,465
2031220,0.8992,1,465
2047027,0.8992,1,465
2063161,0.8992,1,465
2079160,0.8992,1,465
2093710,0.8992,1,465
2109522,0.8992,1,465
2125658,0.8992,1,465
2142386,0.8992,1,465
2159017,0.8992,1,465
2175501,0.8992,1,465
2192140,0.8992,1,465
2207496,0.8992,1,465
2224058,0.8992,1,465
2241262,0.8992,1,465
2258006,0.8992,1,465
2273747,0.8992,1,465
2291198,0.8992,1,465
2306893,0.8992,1,465
2324598,0.8992,1,465
2339107,0.8992,1,465
2355352,0.8992,1,465
2371099,0.8992,1,465
2385732,0.8992,1,465
2402005,0.8992,1,465
2418479,0.8992,1,465
2437362,0.8992,1,465
2453769,0.8992,1,465
2470244,0.8992,1,465
2485555,0.8992,1,465
2502537,0.8992,1,465
2517011,0.8992,1,465
2534357,0.8992,1,465
2551881,0.8992,1,465
2568069,0.8992,1,465
2583660,0.8992,1,465
2599301,0.8992,1,465
2615137,0.8992,1,465
2631442,0.8992,1,465
2649098,0.8992,1,465
2668512,0.8992,1,465
2685502,0.8992,1,465
2703848,0.8992,1,465
2719846,0.8992,1,465
2733756,0.8992,1,465
2749066,0.8992,1,465
2764748,0.8992,1,465
2780011,0.8992,1,465
2797481,0.8992,1,465
2814257,0.8992,1,465
2828733,0.8992,1,465
2847428,0.8992,1,465
2863953,0.8992,1,465
2881708,0.8992,1,465
2897597,0.8992,1,465
2914200,0.8992,1,465
2928875,0.8992,1,465
2943236,0.8992,1,465
2958841,0.8992,1,465
2975793,0.8992,1,465
3043273,0.8992,1,465
3058575,0.8992,1,465
3072805,0.8992,1,465
3089925,0.8992,1,465
3105666,0.8992,1,465
3121801,0.8992,1,465
3140228,0.8992,1,465
3155707,0.8992,1,465
3172353,0.8992,1,465
3187699,0.8992,1,465
3204840,0.8992,1,465
3222202,0.8992,1,465
3242512,0.8992,1,465
3260052,0.8992,1,465
3276294,0.8992,1,465
3291438,0.8992,1,465
3306538,0.8992,1,465
3321181,0.8992,1,465
3337365,0.8992,1,465
3353592,0.8992,1,465
3369377,0.8992,1,465
3385671,0.8992,1,465
3401060,0.8992,1,465
3416353,0.8992,1,465
