time,best,sol,weight
25798,0.504675,0.86,0
147178,0.759412,0.96,361.9
277008,0.786615,0.966,396.7
416256,0.788815,0.966,401.3
565351,0.795441,0.97,404.8
707796,0.816717,0.978,427
849528,0.819037,0.974,441.8
990399,0.839706,0.982,445.9
1132168,0.848629,0.988,433.1
1275092,0.848629,0.988,433.1
1419163,0.854214,0.99,431.2
1561860,0.854758,0.992,427.2
1706051,0.863875,0.994,431.3
1845785,0.863875,0.994,431.3
1985558,0.864935,0.994,433.2
2127085,0.867049,0.994,437
2290834,0.867049,0.994,437
2428414,0.870915,0.996,431.5
2570229,0.871399,0.996,432.4
2715781,0.871794,0.996,433.1
2859297,0.871966,0.994,438.5
3003822,0.873609,0.996,436.6
3145911,0.873609,0.996,436.6
3288861,0.876107,0.994,453.8
3434275,0.877009,0.994,455.4
3575717,0.878556,0.998,440.7
3714039,0.882557,0.998,448
3854724,0.882557,0.998,448
3993497,0.882557,0.998,448
4134972,0.882557,0.998,448
4274081,0.882557,0.998,448
4423975,0.884721,1,439.3
4572458,0.886057,1,441.7
4710384,0.886057,1,441.7
4845456,0.886113,1,441.8
4988834,0.886113,1,441.8
5129547,0.889201,1,447.2
5268253,0.892193,1,452.4
5410729,0.892193,1,452.4
5559321,0.892193,1,452.4
5708948,0.892193,1,452.4
5852397,0.892193,1,452.4
5992677,0.892193,1,452.4
6134814,0.892193,1,452.4
6279023,0.892193,1,452.4
6417992,0.892193,1,452.4
6560053,0.892193,1,452.4
6701147,0.892193,1,452.4
6843071,0.892193,1,452.4
6982664,0.892193,1,452.4
7124382,0.892193,1,452.4
7266158,0.892193,1,452.4
7402852,0.892193,1,452.4
7544238,0.892193,1,452.4
7687291,0.892193,1,452.4
7830461,0.895105,1,457.5
7973313,0.898356,1,463.2
8125095,0.898356,1,463.2
8266015,0.900588,1,467.2
8410204,0.900588,1,467.2
8544297,0.900588,1,467.2
8690215,0.900588,1,467.2
8845838,0.900588,1,467.2
8987781,0.902902,1,471.3
9132643,0.902902,1,471.3
9267969,0.902902,1,471.3
9408972,0.902902,1,471.3
9553110,0.902902,1,471.3
9690961,0.902902,1,471.3
9834712,0.904038,1,473.3
9977464,0.904038,1,473.3
10113202,0.904038,1,473.3
10256722,0.904038,1,473.3
10398473,0.904038,1,473.3
10545244,0.904038,1,473.3
10689235,0.904038,1,473.3
10826239,0.904445,1,474
11004776,0.904445,1,474
11149242,0.904445,1,474
11294173,0.904445,1,474
11435443,0.904445,1,474
11581326,0.904445,1,474
11724401,0.906935,1,478.3
11870030,0.906935,1,478.3
12005874,0.906935,1,478.3
12144972,0.906935,1,478.3
12291303,0.906935,1,478.3
12429955,0.906935,1,478.3
12572559,0.906935,1,478.3
12719703,0.906935,1,478.3
12865197,0.906935,1,478.3
13003312,0.906935,1,478.3
13146157,0.906935,1,478.3
13291376,0.906935,1,478.3
13436052,0.908546,1,481.1
13580277,0.908546,1,481.1
13721288,0.908546,1,481.1
13860096,0.908546,1,481.1
14004217,0.908546,1,481.1
14142670,0.908546,1,481.1
14292141,0.908546,1,481.1
14435597,0.909611,1,483
14572134,0.909611,1,483
14717715,0.909611,1,483
14857688,0.910292,1,484.2
14998199,0.910292,1,484.2
15142231,0.910292,1,484.2
15278264,0.910292,1,484.2
15418582,0.910292,1,484.2
15564182,0.910292,1,484.2
15711166,0.910292,1,484.2
15844881,0.910292,1,484.2
15986979,0.910292,1,484.2
16132949,0.910292,1,484.2
16272078,0.910292,1,484.2
16453353,0.910292,1,484.2
16597307,0.910292,1,484.2
16737417,0.91177,1,486.8
16880672,0.91177,1,486.8
17022082,0.91177,1,486.8
17160347,0.91177,1,486.8
17302909,0.91177,1,486.8
17440916,0.91177,1,486.8
17580692,0.91177,1,486.8
17733583,0.91177,1,486.8
17875808,0.91177,1,486.8
18016902,0.91177,1,486.8
18163864,0.91177,1,486.8
18302060,0.91177,1,486.8
18445216,0.91177,1,486.8
18584441,0.91177,1,486.8
18723614,0.91177,1,486.8
18864990,0.91177,1,486.8
18999637,0.91177,1,486.8
19139308,0.91177,1,486.8
19274470,0.913365,1,489.6
19409580,0.916318,1,494.7
19556346,0.916318,1,494.7
19704089,0.916318,1,494.7
19850189,0.916318,1,494.7
19991652,0.916318,1,494.7
20135165,0.916318,1,494.7
20274422,0.917993,1,497.6
20414391,0.917993,1,497.6
20563309,0.917993,1,497.6
20703597,0.917993,1,497.6
20844991,0.917993,1,497.6
20986546,0.917993,1,497.6
21134570,0.917993,1,497.6
21276673,0.917993,1,497.6
21420422,0.917993,1,497.6
