time,best,sol,weight
51738,0.502156,0.857143,0
281934,0.728279,0.927143,322.8
509684,0.746597,0.931429,346.7
694475,0.767662,0.94,365.7
893128,0.77495,0.944286,369.2
1103352,0.785144,0.947143,380.6
1356543,0.789118,0.951429,378.3
1559439,0.792558,0.951428,384
1761699,0.792904,0.95,387.6
1970465,0.802028,0.951429,399.8
2184726,0.80324,0.952857,398.8
2427401,0.803313,0.955714,392.9
2650309,0.813315,0.961429,397.4
2849949,0.813315,0.961429,397.4
3054074,0.81508,0.962857,397.3
3267540,0.815378,0.962857,397.8
3473258,0.815378,0.962857,397.8
3664687,0.815378,0.962857,397.8
3915548,0.815923,0.964286,395.7
4118305,0.817303,0.964286,398
4331500,0.817417,0.962857,401.2
4563602,0.817417,0.962857,401.2
4769409,0.818878,0.964286,400.6
5008214,0.818878,0.964286,400.6
5219819,0.81989,0.964286,402.2
5438165,0.825445,0.967143,398.8
5692582,0.827363,0.967143,401.9
5893728,0.827363,0.967143,401.9
6121824,0.829577,0.965714,408.5
6344802,0.829577,0.965714,408.5
6572311,0.829577,0.965714,408.5
6780450,0.829577,0.965714,408.5
6994344,0.829577,0.965714,408.5
7223626,0.829577,0.965714,408.5
7436155,0.829577,0.965714,408.5
7647384,0.829577,0.965714,408.5
7871032,0.830121,0.965714,409.4
8096807,0.830121,0.965714,409.4
8324846,0.830121,0.965714,409.4
8540654,0.830364,0.965714,409.8
8746019,0.831124,0.967143,408
8963399,0.831124,0.967143,408
9182635,0.831124,0.967143,408
9416816,0.831124,0.967143,408
9643414,0.834129,0.965714,415.9
9845041,0.834129,0.965714,415.9
10060531,0.834129,0.965714,415.9
10290617,0.834129,0.965714,415.9
10515747,0.834129,0.965714,415.9
10754538,0.834129,0.965714,415.9
10987778,0.835376,0.965714,417.9
11217953,0.835376,0.965714,417.9
11449726,0.835985,0.965714,418.9
11633361,0.835985,0.965714,418.9
11837929,0.836061,0.968571,413
12026713,0.836061,0.968571,413
12215425,0.836184,0.968571,413.2
12430461,0.837722,0.97,412.7
12639960,0.837722,0.97,412.7
12845389,0.837722,0.97,412.7
13052314,0.837722,0.97,412.7
13300108,0.837722,0.97,412.7
13527226,0.837722,0.97,412.7
13756696,0.837722,0.97,412.7
13958149,0.837722,0.97,412.7
14166209,0.838931,0.972857,408.6
14388382,0.838931,0.972857,408.6
14585992,0.839108,0.971429,411.9
