time,best,sol,weight
5202,0.504674,0.86,0
11539,0.780389,0.96,415
20462,0.780389,0.96,415
30993,0.78448,0.94,474
41507,0.78448,0.94,474
51128,0.78448,0.94,474
59947,0.805321,0.94,516
69191,0.805321,0.94,516
78398,0.805321,0.94,516
88184,0.805321,0.94,516
97033,0.805321,0.94,516
107365,0.805321,0.94,516
116858,0.805321,0.94,516
126526,0.805321,0.94,516
135797,0.805321,0.94,516
145903,0.805321,0.94,516
155098,0.805321,0.94,516
163756,0.821856,0.96,498
171733,0.890126,1,449
180512,0.890126,1,449
239503,0.890126,1,449
247929,0.890126,1,449
257393,0.890126,1,449
266871,0.890126,1,449
275892,0.890126,1,449
284006,0.91703,1,496
294509,0.91703,1,496
302554,0.91703,1,496
312646,0.91703,1,496
324740,0.91703,1,496
336757,0.91703,1,496
346072,0.91703,1,496
354927,0.91703,1,496
363339,0.91703,1,496
372284,0.91703,1,496
381267,0.91703,1,496
390244,0.91703,1,496
401562,0.91703,1,496
410442,0.91703,1,496
418871,0.91703,1,496
427593,0.91703,1,496
436869,0.91703,1,496
446991,0.91703,1,496
455955,0.91703,1,496
465253,0.91703,1,496
476067,0.91703,1,496
485547,0.940537,1,536
493817,0.940537,1,536
501211,0.940537,1,536
509741,0.940537,1,536
517650,0.940537,1,536
527323,0.940537,1,536
535174,0.940537,1,536
543651,0.940537,1,536
551708,0.940537,1,536
560479,0.940537,1,536
569749,0.940537,1,536
582459,0.940537,1,536
591473,0.940537,1,536
601349,0.940537,1,536
610483,0.940537,1,536
619544,0.940537,1,536
629435,0.940537,1,536
638305,0.940537,1,536
647071,0.940537,1,536
656273,0.940537,1,536
665797,0.940537,1,536
674022,0.940537,1,536
683339,0.940537,1,536
692169,0.940537,1,536
702215,0.940537,1,536
711129,0.940537,1,536
719392,0.940537,1,536
728933,0.940537,1,536
738669,0.940537,1,536
749170,0.940537,1,536
760601,0.940537,1,536
769715,0.940537,1,536
778584,0.940537,1,536
787235,0.940537,1,536
796397,0.940537,1,536
805010,0.940537,1,536
814630,0.940537,1,536
823766,0.940537,1,536
831852,0.940537,1,536
840640,0.940537,1,536
849062,0.940537,1,536
859161,0.940537,1,536
866770,0.940537,1,536
876544,0.940537,1,536
885775,0.940537,1,536
894530,0.940537,1,536
903900,0.940537,1,536
913691,0.940537,1,536
924507,0.940537,1,536
939438,0.940537,1,536
949274,0.940537,1,536
960422,0.940537,1,536
971959,0.940537,1,536
989721,0.940537,1,536
1002558,0.940537,1,536
1016777,0.940537,1,536
1030155,0.940537,1,536
1039189,0.940537,1,536
1047417,0.940537,1,536
1059792,0.940537,1,536
1067770,0.940537,1,536
1077287,0.940537,1,536
1086823,0.940537,1,536
1096046,0.940537,1,536
1103690,0.940537,1,536
1115895,0.940537,1,536
1124590,0.940537,1,536
1133195,0.940537,1,536
1141472,0.940537,1,536
1150630,0.940537,1,536
1158448,0.940537,1,536
1166955,0.940537,1,536
1176382,0.940537,1,536
1186138,0.940537,1,536
1194725,0.940537,1,536
1203478,0.940537,1,536
1212681,0.940537,1,536
1221994,0.940537,1,536
1230083,0.940537,1,536
1238807,0.940537,1,536
1248029,0.940537,1,536
1257783,0.940537,1,536
1265314,0.940537,1,536
1274742,0.940537,1,536
1329154,0.940537,1,536
1336330,0.940537,1,536
1345899,0.940537,1,536
1354511,0.940537,1,536
1366024,0.940537,1,536
1375640,0.940537,1,536
1384224,0.940537,1,536
1393655,0.940537,1,536
1402376,0.940537,1,536
1410745,0.940537,1,536
1418954,0.940537,1,536
1428413,0.940537,1,536
1438323,0.940537,1,536
1446916,0.940537,1,536
1456996,0.940537,1,536
1466100,0.940537,1,536
1475953,0.940537,1,536
1484270,0.940537,1,536
1493682,0.940537,1,536
1502611,0.940537,1,536
1512715,0.940537,1,536
1521439,0.940537,1,536
1531512,0.940537,1,536
1539195,0.940537,1,536
1550779,0.940537,1,536
1560164,0.940537,1,536
1567639,0.940537,1,536
1576341,0.940537,1,536
1585624,0.940537,1,536
1595145,0.940537,1,536
1604677,0.940537,1,536
1613785,0.940537,1,536
1622303,0.940537,1,536
1631606,0.940537,1,536
1640071,0.940537,1,536
1652029,0.940537,1,536
1660778,0.940537,1,536
1671619,0.940537,1,536
1679831,0.940537,1,536
1689113,0.940537,1,536
1697225,0.940537,1,536
1705748,0.940537,1,536
1714269,0.940537,1,536
1723651,0.940537,1,536
1732509,0.940537,1,536
1740898,0.940537,1,536
1748447,0.940537,1,536
1757384,0.940537,1,536
1766059,0.940537,1,536
1774356,0.940537,1,536
1782184,0.940537,1,536
1790629,0.940537,1,536
1799722,0.940537,1,536
1808945,0.940537,1,536
1818414,0.940537,1,536
1828561,0.940537,1,536
1837615,0.940537,1,536
1847118,0.940537,1,536
1854928,0.940537,1,536
1864195,0.940537,1,536
1873280,0.940537,1,536
1883456,0.940537,1,536
1892041,0.940537,1,536
1900413,0.940537,1,536
1908170,0.940537,1,536
1916776,0.940537,1,536
1924217,0.940537,1,536
1932395,0.940537,1,536
1940736,0.940537,1,536
1948837,0.940537,1,536
