time,best,sol,weight
42632,0.504675,0.86,0
191520,0.772967,0.966,375.5
362434,0.78461,0.968,394.7
549926,0.79688,0.966,425.1
733930,0.813578,0.978,420.8
915473,0.815158,0.974,434.1
1130742,0.824676,0.978,434.4
1311322,0.831138,0.982,429.3
1490882,0.833335,0.98,438.7
1678056,0.838405,0.98,441.2
1854317,0.852602,0.99,428
2030844,0.858317,0.992,433.5
2219860,0.865313,0.994,434.1
2402802,0.865313,0.994,434.1
2586442,0.865708,0.994,434.8
2772449,0.866258,0.994,435.8
2950898,0.866258,0.994,435.8
3131867,0.866258,0.994,435.8
3312200,0.86728,0.994,437.7
3489032,0.875483,0.998,434.7
3668372,0.875483,0.998,434.7
3849180,0.876781,0.998,437.1
4035261,0.876781,0.998,437.1
4211425,0.876781,0.998,437.1
4394627,0.881303,0.998,445.3
4574851,0.882243,0.998,447
4755348,0.883136,0.998,448.6
4945680,0.883136,0.998,448.6
5127198,0.883136,0.998,448.6
5301563,0.88769,0.998,456.7
5488607,0.891255,0.998,463
5672215,0.891255,0.998,463
5855110,0.895279,1,457.8
6043808,0.895279,1,457.8
6225102,0.895279,1,457.8
6406993,0.895279,1,457.8
6595166,0.899946,1,466.1
6778654,0.899946,1,466.1
6955814,0.899946,1,466.1
7141689,0.899946,1,466.1
7325650,0.899946,1,466.1
7509035,0.899946,1,466.1
7693862,0.899946,1,466.1
7878854,0.899946,1,466.1
8066403,0.900753,1,467.5
8246492,0.900753,1,467.5
8424674,0.900753,1,467.5
8606820,0.900753,1,467.5
8790898,0.900753,1,467.5
8974598,0.900753,1,467.5
9155405,0.902792,1,471.1
9339501,0.902792,1,471.1
9517869,0.902792,1,471.1
9697138,0.902792,1,471.1
9884096,0.905127,1,475.2
10064646,0.905824,1,476.4
10238359,0.905824,1,476.4
10415647,0.905824,1,476.4
10595161,0.905881,1,476.5
10776240,0.906389,1,477.4
10957769,0.906389,1,477.4
11147586,0.908356,1,480.8
11326906,0.908356,1,480.8
11520953,0.908356,1,480.8
11701014,0.908356,1,480.8
11885588,0.908356,1,480.8
12058277,0.908356,1,480.8
12237829,0.908356,1,480.8
12415736,0.908356,1,480.8
12602886,0.908356,1,480.8
12784430,0.908356,1,480.8
12965973,0.908473,1,481
13145605,0.908473,1,481
13322802,0.908473,1,481
13503688,0.908473,1,481
13680962,0.908473,1,481
13858759,0.908473,1,481
14038627,0.908473,1,481
14222862,0.908473,1,481
14408890,0.908473,1,481
14592156,0.908473,1,481
14773306,0.908473,1,481
14953726,0.908473,1,481
15132998,0.908473,1,481
15321756,0.908473,1,481
15503360,0.908473,1,481
15684000,0.908473,1,481
15859607,0.90975,1,483.2
16034131,0.90975,1,483.2
16217526,0.90975,1,483.2
16408277,0.90975,1,483.2
16592452,0.90975,1,483.2
16772672,0.90975,1,483.2
16946030,0.90975,1,483.2
17133833,0.90975,1,483.2
17313870,0.90975,1,483.2
17490652,0.90975,1,483.2
17675641,0.90975,1,483.2
17853147,0.90975,1,483.2
18035946,0.90975,1,483.2
18223464,0.911523,1,486.3
18401017,0.911523,1,486.3
18585425,0.911523,1,486.3
18769965,0.911523,1,486.3
18959664,0.911523,1,486.3
19138806,0.911523,1,486.3
19324689,0.911523,1,486.3
19510550,0.911523,1,486.3
19696925,0.911523,1,486.3
19896706,0.911523,1,486.3
20090672,0.911523,1,486.3
20284037,0.911523,1,486.3
20481334,0.911523,1,486.3
20660955,0.911523,1,486.3
20843485,0.911523,1,486.3
21029310,0.911523,1,486.3
21222418,0.911523,1,486.3
21405382,0.911523,1,486.3
21588516,0.911523,1,486.3
21759505,0.911523,1,486.3
21945707,0.911523,1,486.3
22137588,0.911523,1,486.3
22319717,0.913076,1,489
22495274,0.913076,1,489
22675852,0.913076,1,489
22855494,0.914387,1,491.3
23035587,0.914387,1,491.3
23211592,0.914387,1,491.3
23396109,0.914387,1,491.3
23569359,0.914387,1,491.3
23748507,0.914387,1,491.3
23929220,0.914387,1,491.3
24116453,0.914387,1,491.3
24294392,0.914387,1,491.3
24471801,0.914387,1,491.3
24650983,0.914387,1,491.3
24834092,0.914387,1,491.3
25011790,0.914387,1,491.3
25194235,0.916366,1,494.7
25378897,0.916366,1,494.7
25557249,0.916366,1,494.7
25728879,0.916366,1,494.7
25905205,0.916366,1,494.7
26084404,0.916366,1,494.7
26269624,0.916366,1,494.7
26451947,0.916366,1,494.7
26626638,0.916366,1,494.7
26811128,0.916366,1,494.7
26989576,0.916366,1,494.7
27178811,0.917219,1,496.2
27365224,0.917219,1,496.2
27548888,0.917219,1,496.2
27737504,0.917219,1,496.2
27918450,0.917219,1,496.2
28099112,0.917219,1,496.2
28278639,0.917219,1,496.2
28465266,0.917219,1,496.2
28647368,0.917453,1,496.6
28822054,0.917453,1,496.6
29004094,0.917453,1,496.6
29182549,0.917681,1,497
29366168,0.917681,1,497
29565075,0.917681,1,497
29763087,0.917681,1,497
29949894,0.917681,1,497
30133011,0.917681,1,497
30314039,0.918493,1,498.4
30495588,0.918493,1,498.4
30672111,0.918493,1,498.4
30857210,0.918493,1,498.4
31039496,0.918493,1,498.4
31219071,0.918493,1,498.4
31397679,0.918493,1,498.4
