time,best,sol,weight
30016,0.504675,0.86,0
171256,0.752319,0.958,360.7
306222,0.777882,0.962,404.3
445268,0.805615,0.978,396.9
588222,0.809743,0.982,395.1
727863,0.829873,0.984,414.1
867245,0.834311,0.98,433.1
1006778,0.844308,0.99,427.3
1145184,0.850416,0.992,419.3
1286237,0.853608,0.992,425.2
1426829,0.854894,0.994,422.6
1568564,0.854894,0.994,422.6
1711115,0.854894,0.994,422.6
1855496,0.854894,0.994,422.6
1997640,0.855201,0.992,435.7
2138493,0.855738,0.994,424.1
2281630,0.855738,0.994,424.1
2418050,0.860605,0.994,433.3
2589044,0.862527,0.996,424.3
2731297,0.862527,0.996,424.3
2874218,0.862527,0.996,424.3
3018203,0.864454,0.996,427.9
3159272,0.864727,0.996,428.4
3299845,0.866275,0.996,431.2
3436490,0.866275,0.996,431.2
3575970,0.867707,0.996,433.8
3716735,0.867707,0.996,433.8
3859417,0.867707,0.996,433.8
3995437,0.867707,0.996,433.8
4135422,0.867707,0.996,433.8
4277775,0.867707,0.996,433.8
4416794,0.867707,0.996,433.8
4552008,0.867707,0.996,433.8
4697498,0.867707,0.996,433.8
4836510,0.867707,0.996,433.8
4971276,0.869318,0.996,436.7
5111816,0.869318,0.996,436.7
5247513,0.871137,0.996,440
5384567,0.872378,0.996,442.2
5527418,0.872378,0.996,442.2
5664079,0.872378,0.996,442.2
5804660,0.874552,0.998,433.6
5952568,0.878519,0.998,440.8
6097282,0.878519,0.998,440.8
6238659,0.8793,0.998,442.2
6375624,0.8793,0.998,442.2
6513852,0.8793,0.998,442.2
6649572,0.8793,0.998,442.2
6787823,0.8793,0.998,442.2
6929616,0.8793,0.998,442.2
7066584,0.883557,0.998,449.7
7208704,0.883557,0.998,449.7
7348484,0.883557,0.998,449.7
7484518,0.883557,0.998,449.7
7624255,0.883557,0.998,449.7
7765893,0.883557,0.998,449.7
7909446,0.883557,0.998,449.7
8047521,0.884006,0.998,450.5
8190343,0.884006,0.998,450.5
8328075,0.884006,0.998,450.5
8467210,0.884006,0.998,450.5
8609960,0.884006,0.998,450.5
8747018,0.884006,0.998,450.5
8890785,0.884006,0.998,450.5
9020324,0.884006,0.998,450.5
9167921,0.885227,1,440.1
9303105,0.885227,1,440.1
9449018,0.885227,1,440.1
9594562,0.885227,1,440.1
9738542,0.885227,1,440.1
9873657,0.885227,1,440.1
10016577,0.885227,1,440.1
10155331,0.885227,1,440.1
10298966,0.885227,1,440.1
10439467,0.885227,1,440.1
10583393,0.885227,1,440.1
10727878,0.885227,1,440.1
10863391,0.885227,1,440.1
11004021,0.885227,1,440.1
11142091,0.885227,1,440.1
11304598,0.88886,1,446.4
11444992,0.88886,1,446.4
11584969,0.88886,1,446.4
11724635,0.88886,1,446.4
11864366,0.88886,1,446.4
12000098,0.88886,1,446.4
12136728,0.88886,1,446.4
12274196,0.88886,1,446.4
12410897,0.88886,1,446.4
12550472,0.88886,1,446.4
12693189,0.88886,1,446.4
12836722,0.88992,1,448.3
12975400,0.88992,1,448.3
13118829,0.892777,1,453.4
13263731,0.892777,1,453.4
13399224,0.892777,1,453.4
13543394,0.893163,1,454.1
13686100,0.893163,1,454.1
13830269,0.893163,1,454.1
13968429,0.893163,1,454.1
14110817,0.89379,1,455.2
14250781,0.89379,1,455.2
14394986,0.89379,1,455.2
14537373,0.89379,1,455.2
14683353,0.89379,1,455.2
14824114,0.89379,1,455.2
14963641,0.895551,1,458.3
15104925,0.895551,1,458.3
15246815,0.897297,1,461.4
15385099,0.897297,1,461.4
15525099,0.897297,1,461.4
15665329,0.897297,1,461.4
15806382,0.897297,1,461.4
15947008,0.897297,1,461.4
16089428,0.897297,1,461.4
16226199,0.897297,1,461.4
16364639,0.897297,1,461.4
16503670,0.897297,1,461.4
16646323,0.897297,1,461.4
16784653,0.900729,1,467.5
16925073,0.900729,1,467.5
17057379,0.900729,1,467.5
17203451,0.901413,1,468.7
17344364,0.901413,1,468.7
17479670,0.901413,1,468.7
17620442,0.901413,1,468.7
17758467,0.901413,1,468.7
17902666,0.901413,1,468.7
18042742,0.901413,1,468.7
18183088,0.901413,1,468.7
18330072,0.901413,1,468.7
18468097,0.901413,1,468.7
18606289,0.901413,1,468.7
