time,best,sol,weight
4842,0.504674,0.86,0
20814,0.758686,0.96,370
38428,0.811169,1,303
61328,0.811169,1,303
81557,0.81625,0.96,487
97625,0.81625,0.96,487
117183,0.81625,0.96,487
140080,0.821672,0.98,447
159813,0.821672,0.98,447
176952,0.821672,0.98,447
228323,0.821672,0.98,447
247791,0.821672,0.98,447
265337,0.821672,0.98,447
282793,0.821672,0.98,447
299432,0.821672,0.98,447
314034,0.830073,0.96,514
330979,0.868369,1,410
347377,0.868369,1,410
362860,0.868369,1,410
380484,0.868369,1,410
398257,0.868369,1,410
418104,0.868369,1,410
435391,0.868369,1,410
452283,0.868369,1,410
469215,0.868369,1,410
485232,0.868369,1,410
499937,0.868369,1,410
515969,0.868369,1,410
531876,0.868369,1,410
550220,0.868369,1,410
568706,0.868369,1,410
584463,0.868369,1,410
598409,0.868369,1,410
615948,0.868369,1,410
632092,0.868369,1,410
648171,0.868369,1,410
663370,0.868369,1,410
679227,0.868369,1,410
695099,0.868369,1,410
712864,0.868369,1,410
729410,0.868369,1,410
746859,0.868369,1,410
764887,0.868369,1,410
781924,0.868369,1,410
796372,0.868369,1,410
811420,0.868369,1,410
827334,0.868369,1,410
843745,0.868369,1,410
860046,0.868369,1,410
875610,0.868369,1,410
890039,0.868369,1,410
907320,0.868369,1,410
923528,0.868369,1,410
941305,0.868369,1,410
957210,0.868369,1,410
975071,0.868369,1,410
991657,0.868369,1,410
1007637,0.868369,1,410
1024896,0.868369,1,410
1042189,0.868369,1,410
1057485,0.868369,1,410
1075774,0.868369,1,410
1091414,0.868369,1,410
1107297,0.868369,1,410
1123288,0.874455,1,421
1139319,0.874455,1,421
1157994,0.874455,1,421
1175775,0.874455,1,421
1192550,0.874455,1,421
1210628,0.874455,1,421
1230399,0.874455,1,421
1249492,0.874455,1,421
1299735,0.883939,1,438
1316797,0.883939,1,438
1333167,0.883939,1,438
1349321,0.883939,1,438
1365496,0.883939,1,438
1381862,0.883939,1,438
1397308,0.883939,1,438
1411852,0.883939,1,438
1427785,0.883939,1,438
1443597,0.883939,1,438
1460759,0.883939,1,438
1477297,0.883939,1,438
1495093,0.883939,1,438
1511951,0.883939,1,438
1528764,0.883939,1,438
1546381,0.883939,1,438
1562453,0.883939,1,438
1579678,0.883939,1,438
1596166,0.883939,1,438
1611469,0.883939,1,438
1628026,0.883939,1,438
1645690,0.883939,1,438
1662594,0.883939,1,438
1679642,0.883939,1,438
1697173,0.883939,1,438
1713745,0.883939,1,438
1730082,0.883939,1,438
1746810,0.883939,1,438
1765335,0.883939,1,438
1783041,0.883939,1,438
1798599,0.883939,1,438
1814382,0.883939,1,438
1830425,0.883939,1,438
1844749,0.883939,1,438
1860527,0.883939,1,438
1877173,0.883939,1,438
1892003,0.883939,1,438
1908709,0.900911,1,468
1927221,0.900911,1,468
1944081,0.900911,1,468
1961729,0.900911,1,468
1978969,0.900911,1,468
1996542,0.900911,1,468
2012467,0.913553,1,490
2028063,0.913553,1,490
2044287,0.913553,1,490
2060469,0.913553,1,490
2076598,0.913553,1,490
2092311,0.913553,1,490
2108709,0.913553,1,490
2125770,0.913553,1,490
2140193,0.913553,1,490
2157122,0.913553,1,490
2173201,0.913553,1,490
2188789,0.913553,1,490
2205691,0.913553,1,490
2223503,0.913553,1,490
2241234,0.913553,1,490
2258774,0.913553,1,490
2277241,0.913553,1,490
2293127,0.913553,1,490
2310896,0.913553,1,490
2325844,0.913553,1,490
2371398,0.913553,1,490
2387321,0.913553,1,490
2403980,0.913553,1,490
2420467,0.913553,1,490
2437765,0.913553,1,490
2453217,0.913553,1,490
2469517,0.913553,1,490
2485343,0.913553,1,490
2500948,0.913553,1,490
2518227,0.913553,1,490
2534059,0.913553,1,490
2551156,0.913553,1,490
2567751,0.913553,1,490
2585792,0.913553,1,490
2603101,0.913553,1,490
2619897,0.913553,1,490
2634834,0.913553,1,490
2651782,0.913553,1,490
2668927,0.913553,1,490
2685148,0.913553,1,490
2701113,0.913553,1,490
2717447,0.913553,1,490
2733431,0.913553,1,490
2749500,0.913553,1,490
2766019,0.913553,1,490
2782664,0.913553,1,490
2800622,0.913553,1,490
2815423,0.913553,1,490
2832346,0.913553,1,490
2849975,0.913553,1,490
2867429,0.913553,1,490
2883416,0.913553,1,490
2899575,0.913553,1,490
2916500,0.913553,1,490
2932863,0.913553,1,490
2949793,0.913553,1,490
2967649,0.913553,1,490
2983851,0.913553,1,490
2998872,0.913553,1,490
3015834,0.913553,1,490
3032495,0.913553,1,490
3049750,0.913553,1,490
3066486,0.913553,1,490
3082479,0.913553,1,490
3098126,0.913553,1,490
3114067,0.913553,1,490
3130643,0.913553,1,490
3148354,0.913553,1,490
3165969,0.913553,1,490
3182244,0.913553,1,490
3198442,0.913553,1,490
3215624,0.913553,1,490
3233183,0.913553,1,490
3248982,0.913553,1,490
3267166,0.913553,1,490
3284543,0.913553,1,490
3300257,0.913553,1,490
3317411,0.913553,1,490
3335870,0.913553,1,490
3352782,0.913553,1,490
3370364,0.913553,1,490
3386168,0.913553,1,490
3402480,0.913553,1,490
3419286,0.913553,1,490
3479480,0.913553,1,490
