time,best,sol,weight
18784,0.504675,0.86,0
167198,0.759572,0.958,376.4
305468,0.78399,0.964,403.6
440445,0.796409,0.962,434.1
583256,0.797557,0.964,431.4
728156,0.810441,0.968,439.8
866601,0.827357,0.976,452.4
1006007,0.837565,0.98,454.5
1151843,0.844324,0.982,455
1300445,0.844993,0.984,443.8
1441245,0.856729,0.994,418.4
1580621,0.856729,0.994,418.4
1735796,0.856729,0.994,418.4
1874271,0.856748,0.992,423.5
2012830,0.866282,0.992,440.7
2153318,0.871533,0.996,432.8
2297121,0.875149,1,421.9
2441501,0.875149,1,421.9
2586973,0.877268,0.998,438.4
2721296,0.877268,0.998,438.4
2865498,0.877268,0.998,438.4
3003391,0.877268,0.998,438.4
3137724,0.877268,0.998,438.4
3276078,0.877268,0.998,438.4
3409250,0.877268,0.998,438.4
3554787,0.880522,0.998,444.2
3694760,0.880522,0.998,444.2
3825285,0.880522,0.998,444.2
3966337,0.880522,0.998,444.2
4101782,0.880522,0.998,444.2
4241968,0.880522,0.998,444.2
4380900,0.880522,0.998,444.2
4518165,0.880522,0.998,444.2
4657062,0.880522,0.998,444.2
4790998,0.880522,0.998,444.2
4931427,0.880522,0.998,444.2
5074987,0.880522,0.998,444.2
5210725,0.880522,0.998,444.2
5353101,0.880522,0.998,444.2
5493022,0.88232,0.998,447.5
5635332,0.88232,0.998,447.5
5774568,0.882376,0.998,447.6
5907192,0.883905,0.996,462.9
6093073,0.883905,0.996,462.9
6238297,0.883905,0.996,462.9
6374407,0.883905,0.996,462.9
6512307,0.883905,0.996,462.9
6653496,0.883905,0.996,462.9
6789757,0.883905,0.996,462.9
6929135,0.883905,0.996,462.9
7070094,0.884072,0.996,463.2
7212273,0.884072,0.996,463.2
7353354,0.884072,0.996,463.2
7494624,0.884072,0.996,463.2
7635037,0.884072,0.996,463.2
7774918,0.884072,0.996,463.2
7915739,0.887433,0.996,469.1
8056661,0.887433,0.996,469.1
8190229,0.887433,0.996,469.1
8335599,0.887433,0.996,469.1
8476483,0.887433,0.996,469.1
8612962,0.887433,0.996,469.1
8756235,0.887544,0.996,469.3
8895484,0.887544,0.996,469.3
9032964,0.887544,0.996,469.3
9178020,0.887544,0.996,469.3
9344511,0.887544,0.996,469.3
9485648,0.887544,0.996,469.3
9621815,0.887544,0.996,469.3
9762165,0.889799,0.998,460.8
9900617,0.889799,0.998,460.8
10042598,0.889799,0.998,460.8
10187605,0.889799,0.998,460.8
10322889,0.889799,0.998,460.8
10464473,0.889799,0.998,460.8
10609384,0.889799,0.998,460.8
10763019,0.889799,0.998,460.8
10913980,0.889799,0.998,460.8
11052352,0.889799,0.998,460.8
11191876,0.889799,0.998,460.8
11326872,0.889799,0.998,460.8
11473532,0.889799,0.998,460.8
11616709,0.889799,0.998,460.8
11760593,0.889799,0.998,460.8
11904380,0.889799,0.998,460.8
12040846,0.889799,0.998,460.8
12177358,0.890023,0.998,461.2
12320213,0.890023,0.998,461.2
12461443,0.890023,0.998,461.2
12630635,0.890023,0.998,461.2
12773780,0.892673,0.998,465.9
12914098,0.892673,0.998,465.9
13056122,0.892997,0.996,479.1
13194854,0.892997,0.996,479.1
13332529,0.894507,0.998,469.2
13473674,0.894507,0.998,469.2
13618281,0.894507,0.998,469.2
13756237,0.894507,0.998,469.2
13897089,0.894507,0.998,469.2
14041014,0.894507,0.998,469.2
14180479,0.896992,0.998,473.6
14326030,0.896992,0.998,473.6
